ebd09514	-20.0
8d1d8fc7	-2.33021929297975
a1f76b95	-2.84995491487858
c8104a7b	12.3020023754105
edb879bc	12.0789451727838
b2a05972	15.978236136242
eb4f5631	-6.30645490528295
b4c2a750	-5.79892546671343
2c5210f9	-5.64294476349684
d1ebff96	1.36388715149054
5c8489ad	-6.1277248395781
2964b45a	-3.05960758815886
75a10046	-6.66729145708803
bd0cbc50	-8.1976090724925
da6fcbb	17.4475013752016
dfe4441	-4.98133532848661
1277ec16	-6.68840070342361
e33fc2a6	-7.89039024616584
acf08704	-3.48523923198882
766827a	-5.93928216353568
234a44e	30.401521182472
148fcc03	-1.39323257257796
d69a81a6	-3.91066988957307
ffc29cab	-6.07313374932682
3343f194	-4.600645079103
df54ff83	-0.55840165745269
d4d7c2a9	-8.36236373357924
701ca980	-8.41344189416623
d8f569c0	-7.81481841257912
c0707f97	-7.87482203975665
68b6bf25	-8.22373617530701
796d8dbb	-5.94846532223976
9cdbf891	-7.01905523830013
52942b7f	17.0730411037008
d2d4fb5f	-2.88840692942938
819bc1ce	-7.4069775737343
3575a8a0	-7.11549059875706
dbd2f3e7	-8.23940602109425
1730c510	-5.96071224487081
b2074b9f	-8.17411189868798
e389aed1	-8.04002861043694
755f59cd	-7.80889683427151
e712dcdc	-7.84708098890156
7a117122	9.97592369464151
4ed69cfc	-7.48788899783762
89caa82b	-7.7111604970876
d796cc4e	-5.83471079171703
114b19eb	-5.3043735047275
b45241e3	-8.24796872569713
863e6f67	5.84357668603936
19012a57	-7.40646751079603
a32cf062	-6.94397465204631
6c0e8f2	-8.18238057747707
34cc5f4b	-7.63223616154074
b8122ea4	-8.01717642416789
e474924c	-8.03369292143805
aac941e8	-8.36658192820397
c97233e8	13.8587457160217
62975338	-7.88189622833268
1b413483	-6.83448891799702
48841e9	-7.580175398863
7cb99e05	-5.29324874251751
5c7dc467	-7.00637007731184
19831573	-0.914965362354794
47e86065	-7.72659007193574
e4923f72	-6.20864806236131
784a0d45	-1.6726459162937
7940fb08	-5.88420956190713
6d45cf01	-8.55152729020413
371e9fe4	-8.38495627991146
d8899c0f	17.8332501975695
4d9ccd3b	21.6974621491474
8d0f3f70	-3.13317502494656
98d46802	-8.59423006415425
ee1560be	29.9383270904793
108709d7	33.177684807442
3adbc945	-8.39276879177512
ab6602dc	13.2764850047792
130748d7	-7.71295881857652
4719733a	-8.45838837742524
9b46d6f2	61.0956758482466
e4304f97	3.15439443306312
79357d9e	-5.59680567163468
65e1baaa	-7.17358640776454
7972b21b	-7.97948084284286
ef52f7a3	-7.77357594309219
b7c65b8a	-8.29412008303249
b78a9081	-7.49782652496051
edc23c7	-7.89430370724916
9431fc8f	-7.05462700866301
60f05dba	-6.44319587066629
2246764d	7.25731729925764
dd123fb5	-2.75170205912107
3f4c27e	-7.46994718732839
89363444	-8.47587537235291
3cbdd765	-6.06668128857784
ddb3e118	-6.03103007288847
f54b076a	-8.45894988044514
a0e0ca29	-8.59749695232201
380365a9	-6.56861992447629
40a7c300	-7.38967828707611
3c92a9ba	-8.41823529333764
11149595	-7.80308936589094
ae23d973	-8.45955723189015
949d046d	-0.200558254444994
fc2a3c97	-8.55499382142687
27f5da20	-6.25944627008422
ac462b01	-8.37545053313777
a4a77d4b	-0.702626292624694
e373452d	-3.90216937189049
f2ddd164	-7.29176131944253
fba69874	-1.52840651674876
e9e1f2b7	-7.48091754764587
832d2ff8	-3.20913589061677
76aeb388	5.58485566207964
c8f982e7	-1.13146052722033
d8fc11e2	-8.27985197938866
9888bd34	-7.25686699746277
31bf69	-8.29149518466311
e26bdc51	-8.05456694232225
22eda661	-8.60132800590335
8facd13f	-7.40698739802538
d1525b36	-5.60073455986046
3a0cdc78	-6.2044039201406
79a4b280	-8.54568207929278
c531661b	-8.33045151671316
63c824a2	-8.24260675727905
52fd28e7	-7.70194338887086
6f1b1c06	15.4515390186044
2566e8a2	-8.48478501363144
7086bfc3	5.58971033883735
1de14789	-6.94988520917392
acf9a35d	-8.45079952273986
b36429db	-4.67682094335624
9155fa56	-5.65731986558171
7e0193d8	-8.00531197363706
9a0bf1fb	-8.07965551234584
436ef2e5	-7.8802644481665
e9af9604	-8.41390481873531
6e76dac2	-2.06004825962748
1fd8069e	-3.45460934131566
b134d195	-7.97380023589736
774f413b	-7.83013707121043
d0434f9d	5.9793930645323
82ca37d1	-8.40099061970905
62688f54	-8.45314443795928
68de647f	1.42955852008816
b4694919	-4.94563258110288
e1bca3bf	-6.29619279911033
667824b9	-8.43139412294216
3d55898b	-7.24875154610006
9693c0c7	-7.84374043023472
9a93aa0d	-6.36037026024893
96d8085b	1.78594379691599
303ab04e	-8.32815400451405
e792769d	-7.29699826879941
afe263eb	-8.44396148793233
96b15a39	-7.62720826184491
a3ee2e64	-5.24856827233672
94f559cb	-7.60400777359628
12441519	26.5459287440683
ac4d0005	-7.94095525227282
637c48cb	-4.6946735672333
9afb5bee	-3.79079177747644
fc7300e6	1.3197133478272
f5fd9210	-8.41377072107418
d28e9953	-7.77082109101416
d8cad3e0	-8.08622526440197
9b8c18e1	-7.70210999909149
6ac4f018	-6.03975178137269
7df71c57	-7.43661362224115
2d1e59be	-8.21269851922497
e700f4b2	-8.38705120495552
5ce4221f	-6.36591481838933
1b113746	-0.960338609415739
5d48ea75	-8.35344717613165
11267865	-7.14890270250795
190f9799	-5.3194223507377
2bd62ed7	6.28044503395796
80b6366	-6.69878147834456
113c86a2	-5.60921769052679
9ac9d2f9	-6.38510463379027
b5ecc40	-7.89525557104118
e8911276	-7.21996702187593
bf6f650a	-5.76009014804467
7bfb1e2a	-6.36065302251999
cd9632ab	0.985998262338914
58ceefe9	-6.08466872618561
2aff22c7	-7.53047309096444
826d361c	-3.17400273543163
c7173d00	-6.74343447069753
95490bce	-2.78858787600403
de83667e	-7.75823049573313
23a6d409	-6.50780773965703
b41ccc2b	-7.29014691820675
296ccfa	-7.66256318686102
98e69890	3.19013174043324
917562fa	-7.8862021070669
aeaeea46	-6.99336416911986
681a5263	-6.82680648666472
71aa064a	-7.19547542842655
aa46dfa3	-6.11535373287988
e30d053	-5.66941997698554
2861a1b7	-7.56229861170404
f2f3df46	-7.51945270782525
a68c5b65	-7.08895610997831
319c0175	-7.73506400052087
e7eff198	-7.45234786023755
7bdfdc19	-5.84752806922159
e1da4370	-5.55712945271286
e6b78bce	-7.0524168390119
954d0313	-7.9016189440407
a6c02698	-7.00871587524921
faadb858	-5.96511283843478
e7bacb70	-7.28012549647718
e80a9853	-5.64340583664517
8c93c9f8	-6.06742242595651
4a365021	-6.01733174721709
8653c49d	-7.05960219570907
2caefdd8	-7.90098199682054
425927b	-7.82745452131011
e2f93191	-4.83870414113836
3ecdd086	-5.65753077639403
1e1e9d59	-5.34966145696019
f8ca0f3	-6.51030591199111
cf876d5b	-3.54218584782008
d3a87280	-6.93525187004709
bf2a4b5a	-7.52258886964626
7dc40180	-5.26947491599301
fac5fef8	-7.04752638636827
d3b7edf4	-5.74961342969912
7413cc8f	-4.42741108076475
7c531d1d	-7.27878152055124
caa5af57	-7.80101782927543
fae1edcf	-4.55611194949455
99cbee11	-6.5449260266902
50de95ec	-6.10399829565329
2bd83e90	-6.90058476804715
adb28b38	-6.07717731800009
6663fe89	-7.55852405953828
8fcbcc0a	-6.44511529752894
e17457b8	1.86410926876817
66b12911	-5.87882462810271
37b3916e	-7.52127494575261
cd736c27	-7.46437290187309
2853895f	-3.59331294985657
ac8d194a	-7.69412666321228
d5c60d26	-5.74234955103986
886e99dc	-6.88143896688111
d5e11bfb	-7.83790635896266
74a263c	-6.51737559990627
9fd65716	-5.65303157575356
edc5bed3	-0.375504934814326
1fbb1360	-5.2051045585399
